card_id,ssn,bname,fname,lname,email,address,phonenumber
ID000869,466061410,Scott Chavez,Scott,Chavez,schavezo4@php.net,"3 Kingsford Avenue, Dallas, TX",4699633427
ID000870,632921297,Donna Mitchell,Donna,Mitchell,dmitchello5@blogtalkradio.com,"4741 Kenwood Junction, Dallas, TX",2149513865
ID000871,585802785,Louis Harris,Louis,Harris,lharriso6@illinois.edu,"2747 Rieder Plaza, Dallas, TX",2148863021
ID000872,512233537,Henry Hansen,Henry,Hansen,hhanseno7@cbslocal.com,"2900 Surrey Street, Dallas, TX",2149642420
ID000873,772623065,Kathryn Porter,Kathryn,Porter,kportero8@soup.io,"53 Dapin Parkway, Dallas, TX",9728448439
ID000874,190887543,Anne Johnson,Anne,Johnson,ajohnsono9@last.fm,"20069 Melvin Center, Dallas, TX",2149756054
ID000875,329184164,Todd Taylor,Todd,Taylor,ttayloroa@ted.com,"97238 Onsgard Trail, Dallas, TX",2149373241
ID000876,654195151,Julia Fernandez,Julia,Fernandez,jfernandezob@tamu.edu,"34619 Marcy Crossing, Dallas, TX",9729669920
ID000877,591028727,Craig Robinson,Craig,Robinson,crobinsonoc@oaic.gov.au,"30 Sutteridge Point, Dallas, TX",4699190979
ID000878,299370401,Nancy Shaw,Nancy,Shaw,nshawod@mapquest.com,"5834 Village Crossing, Dallas, TX",2147882516
ID000879,939583158,Lawrence Nichols,Lawrence,Nichols,lnicholsoe@uol.com.br,"6423 Roth Park, Dallas, TX",2149252580
ID000880,170663784,Jimmy Diaz,Jimmy,Diaz,jdiazof@independent.co.uk,"0301 Oriole Lane, Dallas, TX",4694730533
ID000881,740804320,Bobby Mcdonald,Bobby,Mcdonald,bmcdonaldog@technorati.com,"3 Scoville Drive, Dallas, TX",9725277603
ID000882,953634906,Jesse Cunningham,Jesse,Cunningham,jcunninghamoh@yolasite.com,"790 Marquette Hill, Dallas, TX",2149367626
ID000883,200600963,Gregory Andrews,Gregory,Andrews,gandrewsoi@xinhuanet.com,"361 Sachs Crossing, Dallas, TX",2149730715
ID000884,499388289,Tina Rogers,Tina,Rogers,trogersoj@mysql.com,"79 Forest Dale Road, Dallas, TX",4699849258
ID000885,312188191,Henry Allen,Henry,Allen,hallenok@bbb.org,"9 Pennsylvania Street, Dallas, TX",9729392237
ID000886,215991270,Carolyn Gordon,Carolyn,Gordon,cgordonol@icq.com,"6 Fuller Avenue, Richardson, TX",4698295466
ID000887,154271288,Louise Hudson,Louise,Hudson,lhudsonom@pinterest.com,"04798 Loeprich Alley, Dallas, TX",9729558037
ID000888,772415591,John Vasquez,John,Vasquez,jvasquezon@mlb.com,"52 Darwin Park, Dallas, TX",4699781123
ID000889,888061132,Kathryn Graham,Kathryn,Graham,kgrahamoo@dailymotion.com,"45 Everett Pass, Dallas, TX",4699213046
ID000890,992835801,Patricia Perkins,Patricia,Perkins,pperkinsop@deliciousdays.com,"0 Heffernan Drive, Dallas, TX",9729718654
ID000891,252884550,Henry Arnold,Henry,Arnold,harnoldoq@prlog.org,"47 Becker Lane, Plano, TX",9724702949
ID000892,534519042,Ruby Bishop,Ruby,Bishop,rbishopor@biblegateway.com,"5 International Point, Dallas, TX",9729444239
ID000893,292844463,Phyllis Dunn,Phyllis,Dunn,pdunnos@home.pl,"8316 Calypso Court, Dallas, TX",2148350529
ID000894,144303599,Louise Wood,Louise,Wood,lwoodot@ask.com,"000 Mccormick Plaza, Dallas, TX",9729145297
ID000895,895441229,Tammy Shaw,Tammy,Shaw,tshawou@pagesperso-orange.fr,"0 Carey Parkway, Richardson, TX",2149052378
ID000896,955039519,Eric Rivera,Eric,Rivera,eriveraov@arstechnica.com,"466 Tony Circle, Dallas, TX",9729329658
ID000897,743940520,Joe Williams,Joe,Williams,jwilliamsow@skyrock.com,"748 Schlimgen Avenue, Dallas, TX",9728528033
ID000898,140100901,Aaron Snyder,Aaron,Snyder,asnyderox@toplist.cz,"1 American Ash Avenue, Dallas, TX",2149369743
ID000899,210062715,Louis Clark,Louis,Clark,lclarkoy@blinklist.com,"4284 Norway Maple Lane, Dallas, TX",9728727570
ID000900,357347649,Sarah Chavez,Sarah,Chavez,schavezoz@howstuffworks.com,"3 Schmedeman Court, Dallas, TX",9725241820
ID000901,427388763,Robin Ellis,Robin,Ellis,rellisp0@posterous.com,"67445 Dunning Lane, Richardson, TX",9728661973
ID000902,315418687,Jessica Davis,Jessica,Davis,jdavisp1@t-online.de,"12957 Independence Drive, Plano, TX",9728425888
ID000903,829971624,Lillian Stone,Lillian,Stone,lstonep2@goo.ne.jp,"919 Judy Way, Dallas, TX",9728512126
ID000904,347889624,Ruth Stanley,Ruth,Stanley,rstanleyp3@trellian.com,"1 Warrior Pass, Dallas, TX",9729110228
ID000905,840391806,Jesse Duncan,Jesse,Duncan,jduncanp4@foxnews.com,"7787 Haas Hill, Dallas, TX",9726839815
ID000906,637534929,Lori Hunter,Lori,Hunter,lhunterp5@about.com,"39 Swallow Place, Richardson, TX",4696424787
ID000907,136043559,Tammy Robinson,Tammy,Robinson,trobinsonp6@economist.com,"0378 Longview Plaza, Dallas, TX",4699332520
ID000908,713246764,James Dunn,James,Dunn,jdunnp7@meetup.com,"2 Luster Hill, Dallas, TX",2148499192
ID000909,414662512,Earl White,Earl,White,ewhitep8@slashdot.org,"3645 Ramsey Place, Dallas, TX",9729368134
ID000910,613216220,Jeremy Rogers,Jeremy,Rogers,jrogersp9@squarespace.com,"91121 Moulton Plaza, Plano, TX",4698428404
ID000911,733946852,Earl Chapman,Earl,Chapman,echapmanpa@telegraph.co.uk,"45 Moulton Junction, Dallas, TX",9729977819
ID000912,606730914,Dorothy Miller,Dorothy,Miller,dmillerpb@wp.com,"52 Hazelcrest Crossing, Dallas, TX",2148033680
ID000913,154973290,Anna Lopez,Anna,Lopez,alopezpc@google.pl,"49 3rd Terrace, Dallas, TX",2149594100
ID000914,369654229,Gary Fuller,Gary,Fuller,gfullerpd@shop-pro.jp,"59 Macpherson Crossing, Dallas, TX",2149689302
ID000915,507572316,Angela Nguyen,Angela,Nguyen,anguyenpe@163.com,"45542 Rutledge Avenue, Dallas, TX",2149780162
ID000916,325170156,Paula Frazier,Paula,Frazier,pfrazierpf@jigsy.com,"916 Maywood Court, Plano, TX",2149341206
ID000917,866100944,Daniel Johnson,Daniel,Johnson,djohnsonpg@is.gd,"76702 Caliangt Circle, Dallas, TX",4698288109
ID000918,650993347,Raymond Burke,Raymond,Burke,rburkeph@arstechnica.com,"3001 Corscot Drive, Dallas, TX",4697490551
ID000919,417253686,Anna Flores,Anna,Flores,aflorespi@mozilla.com,"730 Vera Avenue, Dallas, TX",2148209633
ID000920,128675708,Kathleen Reed,Kathleen,Reed,kreedpj@craigslist.org,"89 Tomscot Street, Dallas, TX",2149410107
ID000921,412580911,Linda Garcia,Linda,Garcia,lgarciapk@imageshack.us,"1 Luster Street, Dallas, TX",9729101369
ID000922,312562889,Kevin Turner,Kevin,Turner,kturnerpl@washington.edu,"3034 Kipling Drive, Dallas, TX",2148358339
ID000923,122170911,Juan Dunn,Juan,Dunn,jdunnpm@wikia.com,"18 Oak Drive, Dallas, TX",2148570040
ID000924,548702653,Arthur Lane,Arthur,Lane,alanepn@cargocollective.com,"79797 Fieldstone Circle, Richardson, TX",2148480150
ID000925,922659466,Deborah Medina,Deborah,Medina,dmedinapo@sfgate.com,"4 Cambridge Park, Dallas, TX",9726795235
ID000926,380746132,Lisa Castillo,Lisa,Castillo,lcastillopp@businessweek.com,"856 Mitchell Junction, Dallas, TX",4699966025
ID000927,148763309,Louis Rivera,Louis,Rivera,lriverapq@discovery.com,"210 Sunfield Trail, Dallas, TX",4699400843
ID000928,648419002,Catherine Hunt,Catherine,Hunt,chuntpr@mashable.com,"241 Gulseth Crossing, Dallas, TX",4699296433
ID000929,253501861,Bobby Gomez,Bobby,Gomez,bgomezps@parallels.com,"53 Kipling Place, Richardson, TX",4697478105
ID000930,237321975,Johnny Jenkins,Johnny,Jenkins,jjenkinspt@homestead.com,"6757 Buena Vista Park, Dallas, TX",2147110231
ID000931,304042180,Richard Sanchez,Richard,Sanchez,rsanchezpu@bandcamp.com,"6 Bonner Road, Dallas, TX",2147898437
ID000932,416328500,Fred Peterson,Fred,Peterson,fpetersonpv@surveymonkey.com,"723 Emmet Avenue, Dallas, TX",2149290915
ID000933,731412008,Gerald Jacobs,Gerald,Jacobs,gjacobspw@statcounter.com,"539 Pond Point, Richardson, TX",9729295037
ID000934,680371075,Teresa Perry,Teresa,Perry,tperrypx@google.nl,"67 Porter Center, Dallas, TX",4699377720
ID000935,358571779,Joyce Watson,Joyce,Watson,jwatsonpy@businessinsider.com,"033 Fieldstone Pass, Dallas, TX",4699761235
ID000936,399118418,Antonio Crawford,Antonio,Crawford,acrawfordpz@taobao.com,"94232 Hudson Drive, Dallas, TX",4698180847
ID000937,263345944,Shawn Hanson,Shawn,Hanson,shansonq0@people.com.cn,"88 Prairieview Terrace, Dallas, TX",4697123956
ID000938,871141691,Sandra Hayes,Sandra,Hayes,shayesq1@msu.edu,"8 Morning Parkway, Dallas, TX",9729011242
ID000939,651258004,Jimmy Garrett,Jimmy,Garrett,jgarrettq2@etsy.com,"43 Clyde Gallagher Terrace, Dallas, TX",9729844957
ID000940,484445282,Antonio Lawrence,Antonio,Lawrence,alawrenceq3@tripod.com,"08482 Merry Alley, Dallas, TX",9728433635
ID000941,983140730,Marie Medina,Marie,Medina,mmedinaq4@biglobe.ne.jp,"7338 Pierstorff Circle, Richardson, TX",4698107312
ID000942,716921888,Juan Allen,Juan,Allen,jallenq5@themeforest.net,"5 Victoria Alley, Dallas, TX",4699792886
ID000943,309243620,Gerald Porter,Gerald,Porter,gporterq6@mozilla.com,"11934 Upham Point, Dallas, TX",2147068751
ID000944,776604123,Todd Brooks,Todd,Brooks,tbrooksq7@tuttocitta.it,"7838 Moland Plaza, Dallas, TX",4697810440
ID000945,679767522,Jean Rice,Jean,Rice,jriceq8@chron.com,"48712 Mockingbird Road, Dallas, TX",4699355450
ID000946,729596353,Jack Day,Jack,Day,jdayq9@jugem.jp,"2107 Kipling Plaza, Dallas, TX",2149136444
ID000947,628483788,Amy Woods,Amy,Woods,awoodsqa@hatena.ne.jp,"5 Shoshone Crossing, Dallas, TX",4697734866
ID000948,785132932,Raymond Greene,Raymond,Greene,rgreeneqb@ihg.com,"55619 Surrey Plaza, Dallas, TX",4699837473
ID000949,101978660,Arthur Wright,Arthur,Wright,awrightqc@spiegel.de,"158 John Wall Street, Dallas, TX",2149415089
ID000950,946466223,Daniel Hunt,Daniel,Hunt,dhuntqd@bizjournals.com,"13709 Mariners Cove Center, Richardson, TX",9729152723
ID000951,481286748,Julie Hamilton,Julie,Hamilton,jhamiltonqe@time.com,"6209 Ludington Pass, Dallas, TX",9728127230
ID000952,864595290,Diana Garza,Diana,Garza,dgarzaqf@free.fr,"83139 Warrior Parkway, Dallas, TX",9728724808
ID000953,370111197,Walter Cruz,Walter,Cruz,wcruzqg@vkontakte.ru,"463 Hanover Junction, Dallas, TX",9728369111
ID000954,850059666,Mildred Ramirez,Mildred,Ramirez,mramirezqh@dropbox.com,"7 Anderson Lane, Dallas, TX",9728269318
ID000955,475452130,Jean Gilbert,Jean,Gilbert,jgilbertqi@webeden.co.uk,"769 Colorado Center, Dallas, TX",4698506077
ID000956,704230250,Frances Porter,Frances,Porter,fporterqj@dion.ne.jp,"16 Farwell Park, Dallas, TX",2149586327
ID000957,847547019,Jane Carter,Jane,Carter,jcarterqk@so-net.ne.jp,"746 East Court, Dallas, TX",4698592686
ID000958,316402743,Johnny Perry,Johnny,Perry,jperryql@twitpic.com,"5091 Melrose Court, Dallas, TX",4697832541
ID000959,973447229,Donald Powell,Donald,Powell,dpowellqm@marriott.com,"1901 Laurel Pass, Dallas, TX",9729175123
ID000960,597541860,Russell Morales,Russell,Morales,rmoralesqn@addtoany.com,"6 Continental Hill, Dallas, TX",4698331681
ID000961,853028515,Earl Smith,Earl,Smith,esmithqo@hostgator.com,"73 Towne Hill, Dallas, TX",4699195433
ID000962,961102631,Jane Phillips,Jane,Phillips,jphillipsqp@xrea.com,"9 Northland Place, Dallas, TX",4699815694
ID000963,340382920,Ruby Black,Ruby,Black,rblackqq@fotki.com,"01580 Main Alley, Dallas, TX",2148396582
ID000964,650369913,Teresa Fernandez,Teresa,Fernandez,tfernandezqr@google.com.au,"50 Arrowood Circle, Richardson, TX",9729187531
ID000965,940615781,Jacqueline Hamilton,Jacqueline,Hamilton,jhamiltonqs@washingtonpost.com,"792 Burrows Lane, Dallas, TX",9727855033
ID000966,136336897,Anthony Elliott,Anthony,Elliott,aelliottqt@uiuc.edu,"82 Harper Lane, Dallas, TX",9729426006
ID000967,780323564,Louise Henderson,Louise,Henderson,lhendersonqu@mashable.com,"58 Southridge Way, Dallas, TX",4698976813
ID000968,174470894,Lillian Cruz,Lillian,Cruz,lcruzqv@wordpress.org,"1202 Nevada Crossing, Dallas, TX",4695770003
ID000969,235781401,David Davis,David,Davis,ddavisqw@angelfire.com,"6266 Debs Place, Dallas, TX",2148647187
ID000970,919558047,Janice Price,Janice,Price,jpriceqx@sina.com.cn,"269 Farragut Trail, Dallas, TX",2149419869
ID000971,687901452,Donald Palmer,Donald,Palmer,dpalmerqy@naver.com,"12 5th Junction, Richardson, TX",4696774531
ID000972,535619932,Donald Washington,Donald,Washington,dwashingtonqz@amazon.co.uk,"978 Moose Plaza, Dallas, TX",9728447608
ID000973,328033548,Jessica Jones,Jessica,Jones,jjonesr0@wix.com,"37 Melrose Court, Richardson, TX",9729060660
ID000974,608660102,Amy Coleman,Amy,Coleman,acolemanr1@microsoft.com,"2562 Pond Junction, Dallas, TX",2149547729
ID000975,894171936,Marie Ryan,Marie,Ryan,mryanr2@comcast.net,"4287 Canary Center, Dallas, TX",4699244203
ID000976,882934808,Gloria Barnes,Gloria,Barnes,gbarnesr3@ask.com,"149 Columbus Avenue, Dallas, TX",2147970275
ID000977,328502075,Charles Lawrence,Charles,Lawrence,clawrencer4@topsy.com,"7 Randy Terrace, Dallas, TX",9728138851
ID000978,179356366,Patricia Hill,Patricia,Hill,phillr5@friendfeed.com,"2506 Ridgeway Drive, Richardson, TX",4699329594
ID000979,223328250,Ryan Young,Ryan,Young,ryoungr6@jalbum.net,"40252 Lyons Terrace, Dallas, TX",2147424030
ID000980,504764400,Willie Woods,Willie,Woods,wwoodsr7@barnesandnoble.com,"99 Sunbrook Circle, Dallas, TX",2148102688
ID000981,131826807,Cynthia Webb,Cynthia,Webb,cwebbr8@earthlink.net,"6016 Leroy Way, Dallas, TX",2149752196
ID000982,470800995,Joyce Cox,Joyce,Cox,jcoxr9@yellowpages.com,"5027 Meadow Vale Way, Richardson, TX",9728324867
ID000983,210876619,Debra Kim,Debra,Kim,dkimra@theatlantic.com,"303 Bashford Road, Plano, TX",4697474090
ID000984,757760049,Louise Harrison,Louise,Harrison,lharrisonrb@is.gd,"13 American Ash Place, Richardson, TX",2148978864
ID000985,641176232,Douglas Day,Douglas,Day,ddayrc@tiny.cc,"264 Packers Place, Dallas, TX",4698682443
ID000986,690306386,Jane Hughes,Jane,Hughes,jhughesrd@dedecms.com,"05 Tony Junction, Dallas, TX",9729639605
ID000987,405007979,Joan Wagner,Joan,Wagner,jwagnerre@indiegogo.com,"76837 Heath Trail, Dallas, TX",9728413593
ID000988,697505730,Joyce Gibson,Joyce,Gibson,jgibsonrf@trellian.com,"0605 Old Shore Avenue, Dallas, TX",4698404916
ID000989,659023329,Paula Harrison,Paula,Harrison,pharrisonrg@ox.ac.uk,"7 Swallow Pass, Dallas, TX",4696225174
ID000990,647369732,Bobby Dunn,Bobby,Dunn,bdunnrh@intel.com,"785 Graedel Place, Plano, TX",9729233432
ID000991,659275045,Bonnie Ross,Bonnie,Ross,brossri@tiny.cc,"81741 Hallows Plaza, Dallas, TX",2149304665
ID000992,923612260,Dennis Wheeler,Dennis,Wheeler,dwheelerrj@gov.uk,"8321 Mendota Crossing, Dallas, TX",2149327040
ID000993,646301413,Jason Gutierrez,Jason,Gutierrez,jgutierrezrk@ameblo.jp,"7 Pearson Way, Dallas, TX",9729908290
ID000994,968117539,Diana Spencer,Diana,Spencer,dspencerrl@gravatar.com,"467 Menomonie Alley, Richardson, TX",9728509653
ID000995,784776035,Jessica Thompson,Jessica,Thompson,jthompsonrm@abc.net.au,"73 Mandrake Center, Dallas, TX",9727283395
ID000996,468324617,Sean Pierce,Sean,Pierce,spiercern@engadget.com,"07 Laurel Park, Dallas, TX",4699873050
ID000997,647495762,Alan Stewart,Alan,Stewart,astewartro@indiegogo.com,"74154 Drewry Street, Dallas, TX",4699445061
ID000998,345589435,Janice Robinson,Janice,Robinson,jrobinsonrp@springer.com,"7791 Maple Hill, Dallas, TX",9728556553
ID000999,504575850,Barbara Carroll,Barbara,Carroll,bcarrollrq@vinaora.com,"5989 4th Avenue, Dallas, TX",2149992405
ID001000,362546087,Lori Mccoy,Lori,Mccoy,lmccoyrr@mapquest.com,"71 Evergreen Crossing, Dallas, TX",9729757324
